timestamp,value
2021-06-01 00:15:00,135.0
2021-06-01 00:30:00,114.0
2021-06-01 00:45:00,111.0
2021-06-01 01:00:00,83.0
2021-06-01 01:15:00,91.0
2021-06-01 01:30:00,80.0
2021-06-01 01:45:00,84.0
2021-06-01 02:00:00,94.0
2021-06-01 02:15:00,70.0
2021-06-01 02:30:00,80.0
2021-06-01 02:45:00,79.0
2021-06-01 03:00:00,97.0
2021-06-01 03:15:00,116.0
2021-06-01 03:30:00,90.0
2021-06-01 03:45:00,149.0
2021-06-01 04:00:00,149.0
2021-06-01 04:15:00,147.0
2021-06-01 04:30:00,174.0
2021-06-01 04:45:00,231.0
2021-06-01 05:00:00,282.0
2021-06-01 05:15:00,341.0
2021-06-01 05:30:00,495.0
2021-06-01 05:45:00,617.0
2021-06-01 06:00:00,714.0
2021-06-01 06:15:00,837.0
2021-06-01 06:30:00,971.0
2021-06-01 06:45:00,1208.0
2021-06-01 07:00:00,1231.0
2021-06-01 07:15:00,1137.0
2021-06-01 07:30:00,1192.0
2021-06-01 07:45:00,1219.0
2021-06-01 08:00:00,1254.0
2021-06-01 08:15:00,1304.0
2021-06-01 08:30:00,1348.0
2021-06-01 08:45:00,1268.0
2021-06-01 09:00:00,1265.0
2021-06-01 09:15:00,1296.0
2021-06-01 09:30:00,1258.0
2021-06-01 09:45:00,1264.0
2021-06-01 10:00:00,1260.0
2021-06-01 10:15:00,1221.0
2021-06-01 10:30:00,1299.0
2021-06-01 10:45:00,1248.0
2021-06-01 11:00:00,1196.0
2021-06-01 11:15:00,1239.0
2021-06-01 11:30:00,1241.0
2021-06-01 11:45:00,1154.0
2021-06-01 12:00:00,1219.0
2021-06-01 12:15:00,1173.0
2021-06-01 12:30:00,1106.0
2021-06-01 12:45:00,1137.0
2021-06-01 13:00:00,1127.0
2021-06-01 13:15:00,1096.0
2021-06-01 13:30:00,1161.0
2021-06-01 13:45:00,1175.0
2021-06-01 14:00:00,1050.0
2021-06-01 14:15:00,1055.0
2021-06-01 14:30:00,1017.0
2021-06-01 14:45:00,945.0
2021-06-01 15:00:00,969.0
2021-06-01 15:15:00,909.0
2021-06-01 15:30:00,989.0
2021-06-01 15:45:00,991.0
2021-06-01 16:00:00,1022.0
2021-06-01 16:15:00,1052.0
2021-06-01 16:30:00,1215.0
2021-06-01 16:45:00,1186.0
2021-06-01 17:00:00,1055.0
2021-06-01 17:15:00,979.0
2021-06-01 17:30:00,970.0
2021-06-01 17:45:00,994.0
2021-06-01 18:00:00,846.0
2021-06-01 18:15:00,929.0
2021-06-01 18:30:00,978.0
2021-06-01 18:45:00,857.0
2021-06-01 19:00:00,826.0
2021-06-01 19:15:00,690.0
2021-06-01 19:30:00,690.0
2021-06-01 19:45:00,558.0
2021-06-01 20:00:00,597.0
2021-06-01 20:15:00,566.0
2021-06-01 20:30:00,448.0
